'Y'	'X'
6.4150967598	10.5354919434
9.18224906921	10.449798584
6.67582321167	9.05467605591
8.02453517914	8.85153770447
7.4324836731	9.22546005249
7.72312021255	9.2209186554
4.86753463745	9.35492038727
6.96129608154	8.99479198456
5.33753824234	9.55948257446
8.33327007294	9.61542415619
9.02401065826	10.640827179
4.80402088165	9.45312213898
6.79905605316	9.47264480591
9.8810377121	9.87800788879
5.56068181992	9.2180147171
7.66481590271	9.54661369324
6.67582321167	8.65839099884
6.47697257996	9.554936409
9.0419216156	9.89911270142
7.71868562698	8.93558311462
2.99573230743	9.48257255554
7.21890974045	9.37756824493
7.40853071213	9.02341842651
6.51619291306	8.79644107819
5.56068181992	8.81265449524
8.11701393127	8.86977005005
5.20400667191	8.93015384674
5.98645210266	8.78204345703
7.18992233276	10.2349414825
4.51085948944	9.17831802368
6.12029743195	10.1866369247
7.1800699234	9.12969207764
5.20400667191	9.12115383148
8.46210289001	11.3738222122
6.0306854248	9.44868850708
6.47697257996	8.68758869171
6.37161207199	9.27635955811
7.80669641495	9.42884159088
5.56068181992	11.5104465485
6.22851085663	8.63173770905
8.1134262085	9.38698577881
4.86753463745	9.60829544067
6.95844841003	8.43279933929
7.35244131088	10.2805938721
6.47697257996	8.65360641479
5.99893665314	7.9548664093
6.25382900238	8.91732406616
6.88243770599	9.27066707611
7.37713384628	9.90011024475
4.86753463745	7.03045892715
7.60887050629	9.69733142853
4.55387687683	10.3634996414
5.27299976349	9.06210231781
3.25809645653	8.85945415497
7.89282560349	9.19112205505
5.56068181992	9.63015460968
5.78382539749	9.07584571838
4.86753463745	9.43262004852
7.9738445282	9.29805278778
5.27299976349	8.60611152649
8.6823682785	9.1239900589
4.44265127182	9.55497169495
4.71849870682	9.39706897736
7.67693710327	9.80447006226
8.96187877655	9.99472045898
3.66356158257	8.64761257172
6.47697257996	9.74681377411
7.83794879913	8.88894367218
3.6888794899	9.6272687912
7.95822715759	8.51901626587
2.56494927406	8.56375026703
4.86753463745	8.78245925903
6.81344461441	9.37139225006
8.94728565216	9.29584407806
3.66356158257	9.08112621307
5.60947179794	9.00875663757
6.42486906052	10.5606412888
7.08840894699	9.84901428223
6.5971455574	9.08244895935
2.56494927406	9.61264133453
6.81344461441	8.83063220978
6.41673231125	10.2293834686
5.33753824234	8.58343887329
6.94697618484	9.37512493134
4.76217412949	8.68256950378
7.29233694077	10.2808799744
5.98141431808	9.53245449066
5.56068181992	9.39801025391
2.70805025101	9.90516281128
6.12029743195	8.82771015167
6.64248657227	9.62821483612
8.90923500061	10.7100963593
5.2983174324	9.18202781677
6.82979393005	8.46161460876
2.70805025101	9.35114955902
6.65929412842	9.52088260651
7.26542949677	9.17700004578
5.70044374466	9.17789077759
5.12989854813	8.36615657806
2.63905739784	9.42975711823
5.12989854813	8.50605678558
5.17614984512	9.57528495789
9.43172264099	9.3506269455
4.17438745499	7.57160043716
6.47697257996	8.9016418457
5.78382539749	9.16098976135
6.29156923294	9.76578426361
7.13807296753	9.41721630096
6.09131002426	7.35703325272
7.75662326813	9.54821109772
3.95124363899	9.58736515045
8.30152130127	9.79382228851
6.47697257996	11.487154007
7.71423101425	8.87505245209
5.74300336838	9.38281059265
8.59248638153	9.3969335556
6.0306854248	9.12294960022
7.48493051529	9.19696331024
4.39444923401	8.75826454163
4.17438745499	9.20303630829
7.17011976242	8.61354351044
7.17165660858	9.53796958923
5.33753824234	8.75234603882
7.25417804718	9.28321075439
6.76272964478	9.12788581848
6.78445720673	10.8808479309
7.4324836731	8.65720367432
6.25382900238	9.69125461578
6.75460386276	8.99328994751
2.48490667343	9.18000125885
7.57558488846	10.2008552551
8.62155342102	9.33627223969
7.05875825882	9.86315536499
5.96614694595	9.20528411865
2.70805025101	9.15494441986
5.04985618591	9.33537578583
3.95124363899	8.74302864075
8.60703372955	8.9274559021
6.5722823143	9.05140209198
5.89715385437	9.00091362
3.1780538559	9.26552391052
6.70808410645	8.97852230072
8.08641052246	10.3302726746
6.25382900238	11.0289382935
5.27299976349	9.83170700073
8.40514373779	10.0388717651
4.51085948944	10.7095994949
5.96614694595	9.51608085632
4.86753463745	10.1333007813
5.01063537598	9.23506641388
6.73933649063	9.14681911469
7.86326694489	7.8224902153
5.27299976349	9.15554618835
6.87005329132	9.08766937256
3.80666255951	9.75024986267
5.20400667191	8.79274177551
5.33753824234	9.79299354553
7.39018154144	9.51005363464
5.56068181992	8.85297489166
2.70805025101	9.28708076477
8.84072494507	8.35430622101
7.58528089523	10.2806081772
7.73193073273	10.2995347977
8.3640422821	9.38725280762
5.28320360184	9.08325481415
4.44265127182	9.73977947235
5.74300336838	8.42143917084
6.5722823143	10.343380928
8.74528408051	9.37118053436
6.09131002426	9.48797893524
4.17438745499	9.83803653717
8.79543113708	9.60566806793
5.78382539749	8.65528392792
7.93737459183	9.47198963165
7.98104953766	10.0978183746
4.49980974197	9.94385433197
2.70805025101	9.34830856323
3.95124363899	9.41768741608
6.43615055084	9.91897773743
6.13122653961	9.99642181396
7.60837459564	8.56056880951
4.96284484863	8.19789505005
5.78382539749	9.52650165558
3.6888794899	9.0487537384
8.73391628265	9.12458896637
8.96354389191	9.82001686096
5.78382539749	9.49583244324
8.89302349091	9.21385478973
5.33753824234	8.8239364624
7.17011976242	8.96261310577
6.47697257996	9.67122650146
5.96614694595	7.82126617432
6.25382900238	9.05334758759
6.04263305664	8.78846359253
5.78382539749	9.83576011658
6.47697257996	8.08267974854
6.37331962585	9.56632900238
3.66356158257	10.13194561
4.65396022797	8.72164344788
3.58351898193	9.97479438782
6.59987068176	8.9511680603
5.56068181992	8.58189487457
7.17011976242	9.5862827301
5.56068181992	8.34933567047
4.35670900345	9.48964881897
4.86753463745	8.78590583801
5.27299976349	8.59146595001
8.23482990265	10.1498556137
6.14846849442	8.6329240799
5.78382539749	9.47762489319
6.39692974091	9.68807125092
3.40119743347	9.26214981079
5.96614694595	9.91945743561
6.81344461441	9.17133903503
7.15539646149	10.1586618423
6.4967751503	9.24969673157
2.70805025101	9.25078105927
5.04985618591	9.43151569366
6.0306854248	9.76367378235
5.78382539749	9.17034626007
4.00733327866	9.61680412292
6.43615055084	9.01123142242
6.57925128937	8.34991168976
5.27299976349	9.65738964081
6.25382900238	8.87572002411
5.78382539749	9.24154663086
6.12029743195	8.91972064972
5.12989854813	8.59666252136
5.12989854813	9.91100311279
4.17438745499	9.14453220367
9.67407417297	8.86429786682
5.56068181992	9.87104225159
7.26682758331	9.41244506836
5.56068181992	8.90966129303
5.33753824234	9.29484939575
3.95124363899	8.43484783173
6.72142553329	10.335609436
6.94697618484	9.47661399841
9.7350692749	10.7423048019
5.42934560776	8.89608955383
7.97418880463	9.73905563354
2.99573230743	9.37962532043
8.61830425262	9.72701358795
12.3632469177	10.3961296082
7.0076007843	9.1450252533
5.33753824234	9.86149120331
6.12029743195	9.25094413757
5.45532131195	9.29797649384
7.01929664612	9.55806255341
4.17438745499	10.4767999649
4.40671920776	9.93491744995
6.37161207199	8.21254920959
5.80513477325	9.58496761322
8.06746292114	9.88014698029
8.01168632507	9.11286067963
5.56068181992	9.15812492371
7.35244131088	9.6170091629
5.3565864563	8.7731218338
6.47697257996	9.17845821381
9.08783340454	10.1278171539
6.73933649063	9.09664154053
5.27299976349	8.97448825836
8.96187877655	9.49987220764
5.96614694595	9.66867256165
7.99799919128	8.78882217407
6.47697257996	9.05802822113
5.33753824234	10.744058609
8.45105361938	12.2024211884
6.39359092712	8.60423946381
7.78197336197	9.36990833282
6.18001651764	9.61674690247
8.16337108612	10.0291004181
6.47697257996	8.77789115906
6.17586708069	8.80826187134
6.12029743195	9.35412979126
7.53476285934	9.29549217224
7.36644506454	8.84247779846
7.88118219376	9.0054063797
6.0306854248	9.72111320496
4.86753463745	8.65735435486
5.10594558716	9.73217010498
6.94697618484	10.1139039993
6.26339817047	9.93302822113
2.70805025101	9.20050811768
5.96614694595	8.89269161224
6.37161207199	8.93155384064
5.04985618591	8.53886699677
5.2983174324	10.7493638992
5.94803476334	9.85982894897
6.89568281174	10.1919231415
5.82894563675	9.80768585205
7.17011976242	10.4765405655
5.78689718246	10.0668239594
5.56068181992	8.59126091003
6.86901426315	8.83110332489
5.36597585678	8.98063850403
6.80682945251	9.90251255035
8.24564647675	10.000658989
4.7874917984	8.68689155579
6.25382900238	8.91027545929
6.96413564682	9.28849506378
7.4205789566	9.30345535278
7.95857667923	10.0914201736
6.25382900238	9.65407752991
4.35670900345	9.36143016815
7.27239847183	8.92252349854
7.1754899025	9.16511154175
7.36518001556	9.05299663544
5.96614694595	8.78057289124
7.4024515152	9.24019527435
4.17438745499	8.8700876236
7.72973537445	9.48788833618
5.96614694595	8.98042106628
7.06475925446	10.2578125
9.09268188477	9.41003894806
5.99893665314	9.72171211243
6.44730567932	9.46158218384
8.08794784546	9.1645154953
7.82803821564	9.15947723389
7.30988168716	8.93335723877
6.65929412842	8.60003948212
6.2480430603	9.28441429138
8.99466896057	9.73322296143
5.01063537598	9.42415237427
8.26873207092	7.75917005539
2.63905739784	8.64925193787
7.84580755234	8.65806674957
5.25749540329	8.87504768372
9.39266204834	9.92970848083
5.27299976349	7.68018341064
6.65929412842	10.0309247971
5.50938844681	10.3026037216
6.46769857407	8.25988483429
6.47697257996	8.48910617828
5.78996038437	9.66046333313
4.17438745499	8.94860172272
6.25382900238	8.7796049118
7.40913629532	10.5056085587
8.02453517914	10.7072725296
4.2766661644	10.4815073013
5.86078643799	8.71499061584
3.40119743347	10.5110664368
5.96614694595	8.95363330841
5.56068181992	9.40872478485
2.70805025101	9.41255664825
6.13772726059	9.88087177277
6.34913921356	8.64858818054
7.86326694489	9.84997463226
6.59030103683	9.98080825806
5.67332315445	9.50518512726
6.30261898041	8.97196483612
7.35244131088	9.72177886963
4.17438745499	9.1813955307
9.01066875458	10.1788015366
5.89715385437	10.0401525497
5.86078643799	9.73946285248
4.86753463745	8.99071788788
7.51806402206	9.3038854599
9.26198387146	9.09914398193
5.72031164169	9.97205734253
4.60517024994	10.4054489136
3.25809645653	9.81168079376
5.56068181992	8.56102466583
4.60517024994	8.32836055756
6.27852153778	10.4491682053
3.98898410797	9.92373180389
4.86753463745	8.09830188751
9.45407009125	9.58504581451
7.36518001556	9.84142208099
6.5722823143	9.1010427475
4.86753463745	10.2215328217
7.52725601196	11.4283456802
6.25382900238	9.74134922028
8.23137569427	9.63981628418
4.35670900345	9.0487575531
5.78382539749	9.1742515564
8.9871969223	10.5367517471
5.96614694595	9.74326992035
6.24416685104	9.41835975647
9.03884029388	10.309015274
5.47227048874	9.56659603119
10.0152521133	10.253370285
7.1600689888	9.27279567719
7.45472002029	8.94055366516
7.71378469467	9.08448696136
7.54433202744	9.22201156616
8.26873207092	9.02461433411
5.23644208908	8.66505908966
7.52077627182	9.67393016815
5.93489408493	9.38127803802
5.96614694595	8.26405239105
6.67834234238	9.80030536652
8.23482990265	8.53080654144
7.60090255737	9.39168930054
3.58351898193	9.41382694244
4.17438745499	9.74401187897
9.68190574646	10.2519807816
4.00733327866	10.3407716751
7.35244131088	9.13788318634
6.12029743195	9.03137588501
5.56068181992	7.37183904648
3.25809645653	8.76462841034
7.14991664886	8.80914592743
5.96614694595	9.30523586273
4.35670900345	8.45611381531
7.10660600662	8.70553684235
6.48463535309	8.99789237976
7.17011976242	9.82021522522
3.95124363899	8.57824897766
9.78970241547	10.5265960693
6.45362520218	8.74325275421
5.78382539749	8.54358482361
7.73236942291	10.2705440521
4.7874917984	10.1348142624
6.25382900238	10.1288404465
4.86753463745	10.1885604858
7.3777589798	9.00549221039
7.27931880951	8.88182830811
7.17011976242	8.86125087738
5.48063898087	10.2420339584
4.86753463745	8.91305446625
5.78382539749	9.11716747284
8.58223152161	10.843911171
6.25382900238	9.22329521179
4.70953035355	9.44966697693
3.25809645653	9.26148033142
4.7874917984	9.65794467926
7.73674345016	9.68489360809
7.86326694489	10.3181762695
4.94164228439	10.2122859955
7.72709465027	9.07540512085
6.94697618484	9.74125766754
7.33953762054	9.07350254059
6.92755794525	9.44402122498
9.24956130981	9.73926544189
6.12029743195	9.90924930573
5.78382539749	8.42456531525
8.26873207092	10.0955276489
6.14846849442	9.26968765259
6.88243770599	9.01772403717
6.47697257996	10.5931367874
6.43454647064	9.33156204224
7.22475337982	9.38468265533
7.2377781868	9.12494850159
4.35670900345	9.0724439621
6.4150967598	8.68443012238
7.1300983429	9.38187217712
7.50659179688	10.6529474258
5.96614694595	9.8226480484
5.87211799622	10.5827655792
8.64822101593	9.75464057922
5.56068181992	9.14631175995
7.57558488846	9.81094360352
3.66356158257	9.09679889679
4.76217412949	9.93728065491
8.1226682663	10.8710241318
6.47697257996	9.15878105164
6.58617162704	8.8157081604
8.2068567276	8.84568309784
3.40119743347	10.1076097488
8.61703872681	10.9371480942
7.55485868454	9.02913093567
4.35670900345	7.88716030121
9.15799427032	9.0531244278
8.3744764328	10.6736278534
8.08641052246	8.15937042236
3.66356158257	8.48069000244
8.4784526825	9.015417099
6.89770507813	8.71843624115
3.66356158257	9.20943546295
8.77955722809	9.96082401276
8.23482990265	9.38191986084
5.27299976349	8.36086463928
9.87817001343	9.42134189606
7.15148544312	10.1764974594
7.49276018143	8.67398834229
6.94697618484	9.0422077179
8.57262802124	10.710190773
5.56068181992	8.09394645691
7.7906961441	8.96057128906
6.94697618484	8.22380161285
7.4324836731	10.3510799408
5.27299976349	9.69906997681
9.33917331696	10.2119779587
6.34913921356	9.17425060272
3.6888794899	8.47930431366
9.52515125275	9.97292518616
6.41673231125	8.7996635437
6.81344461441	9.07913303375
4.35670900345	9.45142745972
3.95124363899	9.0829744339
5.56068181992	9.84904956818
8.1256313324	9.88332080841
9.99674987793	9.496301651
6.47697257996	7.99509477615
6.62671756744	9.65032100677
7.30988168716	10.0227222443
4.17438745499	9.1454076767
9.0452299118	10.097120285
3.40119743347	9.56170558929
6.78445720673	9.94802474976
6.59441328049	9.68017101288
2.39789533615	7.91977500916
5.12989854813	8.90583992004
6.19440555573	8.91598129272
6.52941894531	9.28511238098
5.10594558716	9.15518474579
5.78382539749	7.9948425293
2.99573230743	9.4930934906
7.86595535278	9.47866249084
5.27299976349	9.0023727417
4.17438745499	8.90789794922
5.45532131195	8.87915897369
6.25382900238	9.16368198395
5.82304573059	8.91775131226
6.06145715714	9.26171302795
7.62119531631	9.72240447998
6.65929412842	9.14705753326
9.23989963531	9.13914966583
6.81344461441	11.3894309998
8.8832244873	9.224193573
5.56068181992	7.92376661301
5.33753824234	8.88604927063
8.52516174316	9.55875968933
5.56834459305	9.46664905548
3.58351898193	9.2516450882
4.35670900345	8.12484836578
7.70751237869	10.9335765839
7.47703838348	9.62237644196
4.14313459396	9.98487281799
8.34735298157	9.55389499664
6.73933649063	9.20988178253
8.47261428833	9.02885818481
6.47697257996	10.4895563126
5.66642665863	9.81629943848
8.02453517914	10.5128116608
7.59387779236	9.36818695068
7.05617523193	9.51577472687
7.26542949677	8.81076431274
6.99576616287	9.65947532654
8.98268699646	10.3503952026
7.52077627182	10.8236703873
6.70930433273	9.2223405838
7.74283599854	9.79466915131
4.94164228439	8.10273361206
6.57925128937	9.70537376404
7.93128490448	9.75186157227
8.39389514923	10.0111169815
8.06620788574	9.32144641876
6.8189239502	9.70377254486
8.04558849335	9.54315090179
9.00601863861	8.85471725464
6.25382900238	9.38107204437
5.96614694595	8.52948474884
3.98898410797	8.32237434387
7.5553817749	9.65173244476
8.78676223755	9.58747959137
11.2332115173	10.1364936829
8.71980762482	8.80455780029
9.90573501587	10.8940811157
4.35670900345	9.31132698059
5.96614694595	8.97578144073
8.4482717514	10.0048599243
7.64012336731	8.56096839905
9.34092998505	10.0068731308
4.51085948944	8.05652332306
4.88280200958	9.96737480164
7.39326286316	10.3046007156
8.0096950531	9.17005348206
8.49228572845	8.50668239594
5.01063537598	10.1723575592
7.45298242569	9.05185985565
5.45532131195	9.73692798615
5.78382539749	9.16132736206
6.37161207199	7.81929349899
6.89568281174	9.33769512177
5.56068181992	8.44832324982
5.07517385483	9.75877189636
5.85507202148	8.9988527298
5.96614694595	8.50880336761
3.21887588501	8.53535461426
4.17438745499	10.7138624191
7.03085756302	10.0770225525
8.0202703476	9.58232307434
7.64012336731	10.8023633957
5.56068181992	10.4844064713
7.20785999298	10.0422897339
7.80669641495	9.22745037079
5.27299976349	9.98780918121
5.89715385437	8.89036560059
9.47270488739	8.95180797577
6.27287721634	9.72407436371
6.0306854248	9.11709213257
5.34710741043	9.46181869507
6.96129608154	8.89401054382
6.92165803909	9.90817737579
5.04985618591	8.62942695618
6.65929412842	10.8791742325
5.04985618591	9.25605964661
3.25809645653	9.42324924469
7.0076007843	9.76688098907
6.42971944809	9.55344390869
7.26542949677	9.35833930969
4.96284484863	9.8959608078
6.73221063614	9.8478717804
7.47022390366	9.55430030823
4.76217412949	8.08130836487
5.56068181992	7.1174788475
6.49375391006	9.14935112
7.91205692291	9.64346599579
6.65929412842	10.71114254
4.86753463745	8.99216175079
3.40119743347	10.1553649902
8.83637428284	9.76918315887
6.5722823143	10.3594713211
9.56472301483	9.41341876984
6.32614946365	8.82485198975
6.62273645401	9.01537704468
5.61677122116	8.91775894165
4.86753463745	9.30867958069
7.47022390366	9.52670955658
5.78382539749	8.94374847412
3.91202306747	8.44946193695
5.17048406601	8.642827034
7.91644287109	9.09166240692
7.50659179688	10.5193500519
7.04228639603	7.79815244675
7.04228639603	9.61878013611
8.33327007294	9.88087463379
4.35670900345	8.6128988266
5.07517385483	8.63841724396
5.56068181992	9.50472927094
6.51619291306	9.53817939758
4.76217412949	9.40297794342
7.18538713455	9.8084564209
6.69703435898	9.73628520966
0	9.75380802155
1.94591009617	9.36778831482
6.0306854248	10.2812795639
5.96614694595	9.12344264984
7.53476285934	8.23378276825
5.56068181992	9.12509250641
4.86753463745	9.01931476593
8.12177753448	10.0541658401
7.5137090683	8.88760757446
5.56068181992	9.32773113251
10.0364875793	9.80009269714
5.78382539749	8.76426887512
7.17011976242	10.595000267
6.12029743195	8.65882015228
5.72031164169	9.60138988495
6.67582321167	8.94505500793
6.76157283783	9.64543437958
5.03695249557	9.5182094574
6.65929412842	8.70470428467
4.64439105988	8.47028160095
7.99967861176	9.25465488434
5.70378255844	10.3719444275
5.96614694595	8.03205776215
7.4324836731	10.3546152115
7.37400197983	10.7863836288
7.57558488846	9.16923809052
8.02453517914	10.5119132996
8.53503322601	9.43213367462
6.9226436615	8.81803607941
5.82304573059	9.86772823334
5.27299976349	8.75080490112
5.82008314133	9.57439613342
6.97166872025	9.23797416687
6.12029743195	8.69690704346
3.91202306747	9.62118911743
4.86753463745	9.17364406586
5.8861041069	9.79080677032
2.70805025101	9.41024494171
2.70805025101	10.0861186981
7.48042821884	9.50695800781
5.07517385483	9.18999099731
6.08677482605	9.73803424835
7.25488471985	9.22921943665
5.89715385437	9.18732833862
4.73619842529	9.89115333557
6.49223995209	9.19575405121
3.95124363899	9.3407201767
4.86753463745	9.16987133026
6.98100566864	9.50089073181
5.3981628418	9.20625686646
5.56068181992	6.54310846329
7.75790643692	9.32434177399
6.28039598465	9.33741855621
7.0076007843	9.73705768585
5.98896121979	10.6071462631
7.36897039413	9.16056251526
5.78382539749	8.80586719513
7.55799484253	9.44479942322
8.13329410553	9.83862495422
5.56068181992	8.06942939758
6.35610771179	9.13554573059
6.42971944809	10.3644351959
10.5710601807	10.0328416824
5.60947179794	9.24622631073
7.93558740616	9.38331604004
6.4967751503	8.65023517609
5.3981628418	9.26382827759
4.86753463745	7.27457475662
5.27299976349	9.01720237732
8.38206005096	9.81425857544
5.27299976349	9.97378826141
7.34342622757	8.64733219147
6.96129608154	9.59959697723
6.56807804108	9.58212757111
7.61923360825	9.50197410583
7.64491939545	8.67936897278
6.37161207199	9.36859226227
5.3981628418	9.62449836731
5.27299976349	9.07369422913
7.06475925446	9.78252792358
4.97673368454	9.55454826355
6.27852153778	9.65369319916
7.25629711151	8.37286663055
8.63337516785	11.338722229
7.89766836166	9.81210327148
6.30444860458	9.06915569305
5.3565864563	8.91859531403
7.95857667923	9.96515750885
5.89715385437	9.94746685028
5.27299976349	9.73833942413
5.78382539749	9.70839881897
6.26149177551	8.86534690857
8.27384662628	8.58574581146
7.30653142929	9.97127819061
5.56068181992	9.63611316681
2.70805025101	9.70423793793
6.81344461441	9.28968334198
7.78280735016	9.4746389389
4.51085948944	9.47949504852
6.47697257996	9.36663246155
7.87815523148	9.57172679901
5.04985618591	9.2035074234
9.05718898773	10.5855979919
6.4150967598	8.9791021347
6.95939874649	9.32819652557
8.55641365051	9.90586662292
6.17586708069	9.44094467163
5.70378255844	10.966255188
7.57558488846	9.44419765472
5.45532131195	9.53858757019
2.63905739784	9.59611225128
7.57558488846	9.39537334442
5.96614694595	10.2189741135
8.68777942657	10.1191530228
7.57558488846	9.46964073181
7.06475925446	9.3753900528
6.74758672714	10.0976009369
4.86753463745	8.19905662537
7.62021493912	8.74722480774
7.91205692291	10.4319925308
5.78382539749	9.26608657837
7.91205692291	9.82509613037
8.74496555328	8.98479652405
5.02388048172	9.28052711487
4.86753463745	9.10395240784
7.21890974045	9.30683326721
7.54644632339	10.3435306549
3.25809645653	9.73990917206
5.45532131195	9.26959133148
6.43294000626	8.3790140152
5.56068181992	8.44689369202
7.27447938919	9.79501247406
8.02616977692	9.67136669159
5.93224525452	9.14194965363
7.06475925446	8.89100933075
7.91205692291	9.78568840027
4.17438745499	9.02490329742
2.48490667343	8.50183296204
5.93224525452	8.15413475037
7.06475925446	8.92720985413
6.39692974091	10.3681497574
5.96614694595	10.4218883514
3.95124363899	7.44818162918
8.08641052246	9.57664299011
6.32793664932	9.37858581543
6.13122653961	8.15062904358
4.17438745499	9.83178329468
7.70074796677	9.24621772766
5.11198759079	8.35914897919
6.72503376007	10.0327281952
7.81197357178	8.58254051208
6.25382900238	8.43328857422
6.39359092712	9.80708789825
6.37161207199	9.64906597137
8.81877803802	10.1192264557
6.65929412842	8.9866437912
7.49942350388	9.37546157837
4.02535152435	9.36986637115
5.56068181992	8.50191402435
3.80666255951	9.76939678192
5.60947179794	10.0773963928
5.96614694595	9.22825336456
4.86753463745	9.1091337204
6.59030103683	9.38241291046
7.26822280884	10.1097984314
7.14440727234	9.88836765289
5.556828022	9.58372688293
3.25809645653	7.56803894043
4.17438745499	9.90645027161
10.4392204285	9.98750305176
3.87120103836	9.36794662476
6.4567694664	8.90175056458
8.19257068634	9.90051269531
8.25790405273	9.60251140594
5.96614694595	9.92724227905
6.53524112701	9.78431987762
7.95191144943	9.2651758194
5.93489408493	9.18064022064
4.17438745499	9.33633995056
6.37161207199	10.2959394455
5.74300336838	8.96356201172
8.836810112	9.27308940887
7.22838830948	9.22116184235
5.07517385483	9.2866230011
4.86753463745	8.71143817902
3.6888794899	9.32883834839
7.18235206604	10.1265563965
7.91205692291	10.2246646881
7.75790643692	9.75538158417
6.84161567688	8.22297382355
4.70048046112	9.14194393158
7.36201047897	9.05929374695
9.56345939636	10.8869609833
7.27239847183	10.3068132401
6.9920964241	10.1868276596
5.96614694595	9.49735927582
7.30988168716	9.44361495972
7.83399629593	9.41059970856
8.05832767487	10.2219686508
6.4150967598	9.45241928101
5.82894563675	9.40376472473
6.14203739166	9.15401744843
7.66856098175	9.23058605194
6.76964187622	9.53616046906
7.09007692337	9.71078300476
5.56068181992	8.5287733078
8.40849399567	8.99943161011
5.30826759338	9.62650871277
6.47697257996	8.82991790771
7.47590589523	9.36123371124
5.27299976349	8.96618080139
6.37161207199	8.75450992584
4.68213129044	9.74897098541
0.693147182465	9.15505695343
6.49223995209	9.24265861511
5.82008314133	9.55587482452
0	9.70893764496
7.29233694077	10.0171699524
8.18590736389	10.2416696548
6.47697257996	10.0545711517
4.76217412949	9.99235057831
5.59098720551	9.49561977386
7.11963558197	10.4402809143
5.70378255844	10.1168069839
5.669880867	8.36482048035
5.96614694595	8.86434268951
6.36302804947	9.41946029663
2.30258512497	9.94349193573
6.20253562927	9.05650424957
6.99576616287	8.52819347382
5.11198759079	8.96576499939
6.47697257996	9.71499633789
